Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
0,16.0,3,7.0,2.0,4,3,3,0,26.0,7.0,12.0,7.0,174.07,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,3.0,3,9.0,3.0,4,1,3,0,19.0,1.0,2.0,10.0,170.54,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,29.0,1,27.0,3.0,4,1,5,1,20.0,1.0,2.0,9.0,179.15,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,1.0,1,18.0,3.0,4,5,3,1,14.0,2.0,4.0,4.0,172.41,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,11.0,1,7.0,3.0,4,1,3,0,13.0,2.0,6.0,8.0,146.15,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1,8.0,1,31.0,3.0,4,3,5,1,23.0,1.0,2.0,1.0,156.61,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,12.0,1,30.0,3.0,4,1,11,0,15.0,1.0,2.0,3.0,182.45,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,1.0,1,23.0,3.0,4,4,4,1,14.0,2.0,2.0,3.0,148.73,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2.0,1,15.0,4.0,4,1,3,0,22.0,2.0,2.0,3.0,158.1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,23.0,1,17.0,3.0,4,5,11,1,15.0,1.0,2.0,3.0,311.65,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
0,10.0,1,10.0,2.0,4,4,6,0,13.0,3.0,8.0,8.0,169.85,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,5.0,3,12.0,3.0,4,4,3,0,12.0,1.0,3.0,3.0,152.89,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1,1.0,3,11.0,3.0,5,1,3,1,13.0,5.0,8.0,5.0,183.28,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,11.0,1,16.0,3.0,4,1,3,1,13.0,1.0,2.0,3.0,148.26,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,16.0,3,33.0,4.0,4,4,7,0,15.0,4.0,2.0,9.0,260.25,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,1.0,1,10.0,3.0,4,3,3,0,14.0,2.0,2.0,1.0,139.2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,9.0,3,23.0,4.0,4,4,2,0,16.0,4.0,7.0,10.0,205.2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
0,10.0,1,25.0,3.0,2,1,6,0,19.0,2.0,2.0,1.0,161.88,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,25.0,1,9.0,3.0,6,4,7,0,19.0,1.0,2.0,3.0,179.82,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,15.0,3,9.0,3.0,4,4,3,0,20.0,1.0,2.0,5.0,285.15,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,1.0,3,17.0,4.0,5,3,3,0,13.0,1.0,2.0,1.0,137.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,2.0,1,23.0,4.0,2,5,2,0,20.0,1.0,2.0,8.0,181.61,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,5.0,3,14.0,4.0,2,1,6,0,12.0,4.0,8.0,8.0,194.29,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,13.0,1,7.0,3.0,2,1,2,0,18.0,2.0,4.0,3.0,221.13,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,10.0,1,31.0,3.0,4,4,9,0,16.0,2.0,2.0,9.0,181.74,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,6.0,3,14.0,4.0,5,3,3,0,15.0,4.0,5.0,9.0,179.84,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,12.0,1,32.0,3.0,5,4,5,0,18.0,1.0,2.0,2.0,245.61,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0,31.0,1,7.0,3.0,6,3,4,1,14.0,2.0,2.0,3.0,181.6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,5.0,1,12.0,3.0,4,1,2,1,13.0,2.0,2.0,4.0,173.21,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,5.0,2,9.0,4.0,5,5,5,0,13.0,1.0,2.0,1.0,189.1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,19.0,1,14.0,4.0,4,5,3,0,19.0,3.0,10.0,12.0,177.1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
0,5.0,1,9.0,3.0,4,1,2,1,19.0,3.0,3.0,3.0,151.95,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,7.0,1,12.0,4.0,4,4,8,0,12.0,8.0,2.0,9.0,243.77999999999997,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0,1.0,1,17.0,4.0,4,5,3,1,15.0,2.0,12.0,11.0,295.68,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,17.0,1,17.0,3.0,4,1,2,0,20.0,1.0,2.0,8.0,149.55,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,23.0,1,7.0,3.0,5,3,9,1,13.0,1.0,2.0,8.0,264.64,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,16.0,1,15.0,3.0,5,4,4,0,16.0,8.0,8.0,8.0,174.41,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,1.0,1,12.0,3.0,4,4,3,1,13.0,1.0,2.0,3.0,149.78,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,6.0,3,15.0,4.0,5,4,3,1,12.0,12.0,12.0,10.0,177.28,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,1.0,3,9.0,4.0,4,3,3,1,12.0,1.0,2.0,5.0,169.78,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,5.0,3,14.0,4.0,4,1,6,0,13.0,1.0,2.0,8.0,200.47,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,6.0,1,9.0,4.0,2,1,9,0,17.0,1.0,2.0,8.0,175.55,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,1.0,1,9.0,3.0,6,1,7,1,14.0,2.0,3.0,3.0,159.64,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,4.0,1,35.0,4.0,4,1,3,0,14.0,2.0,2.0,10.0,182.75,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,5.0,1,14.0,3.0,5,3,3,0,25.0,8.0,9.0,3.0,214.43,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0,13.0,1,14.0,3.0,5,1,3,0,15.0,7.0,14.0,4.0,317.72,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,3.0,3,10.0,3.0,4,3,6,1,19.0,2.0,2.0,1.0,177.38,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,7.0,3,17.0,3.0,5,1,5,0,15.0,2.0,2.0,2.0,171.82,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,21.0,1,12.0,3.0,4,3,6,0,15.0,2.0,2.0,2.0,308.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,17.0,1,17.0,3.0,5,3,3,0,12.0,2.0,2.0,1.0,177.57,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,1.0,3,7.0,4.0,4,4,2,1,14.0,1.0,2.0,5.0,188.49,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,28.0,1,27.0,3.0,4,3,5,0,13.0,1.0,2.0,4.0,173.69,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,17.0,1,14.0,3.0,4,5,10,0,17.0,2.0,2.0,3.0,224.85,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0,19.0,1,15.0,4.0,4,1,11,0,15.0,9.0,10.0,9.0,161.97,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,14.0,3,7.0,3.0,6,1,4,1,23.0,2.0,2.0,3.0,199.57,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,1.0,1,15.0,4.0,6,5,3,1,12.0,1.0,2.0,8.0,146.19,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0,3.0,1,16.0,2.0,5,1,2,0,18.0,2.0,3.0,3.0,164.83,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,4.0,3,12.0,2.0,5,3,3,0,14.0,2.0,2.0,3.0,186.18,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,1.0,3,15.0,3.0,4,4,3,0,19.0,1.0,2.0,8.0,187.14,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,11.0,1,12.0,4.0,4,1,9,0,17.0,2.0,2.0,5.0,188.47,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,12.0,1,22.0,4.0,5,1,2,1,15.0,3.0,2.0,10.0,240.10000000000002,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
0,5.0,1,14.0,3.0,4,1,3,1,15.0,5.0,5.0,11.0,196.43,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,3.0,3,17.0,3.0,5,4,3,1,15.0,2.0,2.0,8.0,207.68,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,9.0,1,12.0,4.0,4,4,2,0,14.0,2.0,2.0,14.0,205.95,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,1.0,1,33.0,3.0,4,1,3,0,13.0,1.0,2.0,3.0,154.04,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,15.0,1,13.0,4.0,5,4,8,1,16.0,2.0,2.0,3.0,185.32,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,21.0,3,11.0,4.0,4,3,5,0,20.0,1.0,2.0,1.0,154.76,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,16.0,1,30.0,3.0,4,1,4,0,15.0,1.0,2.0,1.0,284.92,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,3.0,3,9.0,4.0,4,3,3,0,15.0,2.0,2.0,3.0,171.49,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,16.0,2,9.0,3.0,4,3,2,1,12.0,2.0,2.0,1.0,151.96,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,6.0,1,9.0,4.0,4,4,3,0,14.0,1.0,2.0,8.0,148.7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,22.0,3,36.0,4.0,4,3,5,0,22.0,1.0,2.0,1.0,250.04000000000002,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,11.0,1,13.0,3.0,2,5,6,1,14.0,7.0,7.0,8.0,184.74,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,4.0,3,32.0,3.0,4,3,9,1,13.0,3.0,3.0,3.0,172.36,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,1.0,3,7.0,3.0,4,3,3,0,18.0,1.0,8.0,8.0,177.96,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,16.0,1,9.0,4.0,5,1,5,0,24.0,2.0,2.0,1.0,192.81,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1,1.0,3,7.0,4.0,5,4,3,1,12.0,2.0,2.0,3.0,146.74,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,10.0,3,7.0,3.0,4,1,6,0,16.0,2.0,2.0,1.0,191.53,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,10.0,3,10.0,3.0,5,1,6,0,12.0,1.0,2.0,3.0,221.99,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,31.0,1,7.0,3.0,4,3,4,0,12.0,1.0,2.0,3.0,192.55,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,14.0,1,17.0,3.0,2,3,5,1,14.0,1.0,2.0,8.0,147.13,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1.0,3,16.0,3.0,4,1,3,0,25.0,3.0,3.0,3.0,151.1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1.0,3,12.0,3.0,4,3,3,1,14.0,1.0,2.0,1.0,153.51,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,11.0,1,17.0,4.0,4,5,8,0,21.0,2.0,2.0,4.0,159.52,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,20.0,1,14.0,2.0,4,3,4,0,15.0,2.0,2.0,1.0,177.58,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,5.0,3,11.0,3.0,4,4,3,0,19.0,5.0,8.0,3.0,218.55,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,24.0,1,17.0,4.0,5,1,8,0,16.0,2.0,2.0,3.0,229.96,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1,4.0,3,29.0,4.0,5,3,4,1,13.0,2.0,2.0,1.0,188.8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,5.0,1,16.0,3.0,5,4,2,1,17.0,3.0,3.0,3.0,151.57,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1,1.0,3,19.0,3.0,2,4,3,0,16.0,1.0,2.0,1.0,152.16,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,3.0,1,30.0,3.0,4,1,11,0,17.0,1.0,2.0,3.0,147.01,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,9.0,1,16.0,4.0,5,4,11,0,20.0,1.0,2.0,1.0,190.4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,1.0,1,7.0,3.0,4,4,3,0,12.0,1.0,2.0,5.0,163.16,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,2.0,3,16.0,4.0,4,1,3,0,17.0,2.0,2.0,8.0,177.53,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,23.0,1,14.0,3.0,5,3,10,0,25.0,2.0,2.0,1.0,234.64999999999998,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
0,25.0,3,21.0,3.0,4,1,6,0,12.0,2.0,2.0,8.0,174.36,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,10.0,1,9.0,4.0,4,3,6,0,14.0,3.0,3.0,3.0,150.43,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1,1.0,3,26.0,4.0,2,1,10,1,14.0,1.0,2.0,5.0,178.04,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,29.0,1,9.0,4.0,4,1,4,1,14.0,1.0,2.0,3.0,291.59,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,1.0,3,17.0,4.0,4,3,3,1,13.0,1.0,2.0,4.0,167.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,4.0,3,9.0,4.0,4,4,3,0,19.0,2.0,2.0,1.0,149.76,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,1.0,1,10.0,4.0,4,5,2,0,23.0,1.0,2.0,5.0,156.02,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1.0,1,18.0,3.0,4,4,3,0,14.0,2.0,2.0,3.0,147.44,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,10.0,3,9.0,4.0,5,3,3,0,14.0,9.0,10.0,1.0,200.96,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,1.0,1,11.0,3.0,4,1,11,1,24.0,2.0,2.0,1.0,147.85,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,11.0,1,21.0,4.0,4,5,3,0,13.0,11.0,13.0,18.0,155.34,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,14.0,3,9.0,3.0,4,4,9,0,13.0,1.0,2.0,4.0,182.15,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,16.0,1,7.0,4.0,4,5,5,0,17.0,1.0,2.0,3.0,150.76,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,11.0,1,17.0,3.0,4,4,4,1,13.0,1.0,2.0,2.0,166.97,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,17.0,1,19.0,3.0,5,4,3,0,12.0,1.0,4.0,10.0,268.36,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,14.0,1,9.0,4.0,5,3,8,0,23.0,2.0,2.0,1.0,159.48,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,28.0,1,12.0,3.0,4,5,6,0,15.0,2.0,2.0,3.0,319.06,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,8.0,3,11.0,4.0,4,3,11,0,16.0,1.0,2.0,3.0,190.38,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,5.0,1,14.0,3.0,4,5,3,0,13.0,4.0,4.0,13.0,168.06,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,17.0,1,28.0,4.0,4,1,9,0,21.0,2.0,2.0,3.0,147.58,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,17.0,1,15.0,4.0,4,3,6,1,15.0,2.0,2.0,3.0,170.22,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
0,1.0,3,11.0,4.0,5,1,3,1,12.0,1.0,2.0,4.0,169.87,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,11.0,1,32.0,4.0,4,3,5,1,16.0,5.0,11.0,8.0,169.49,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,5.0,1,7.0,4.0,5,5,3,0,13.0,4.0,4.0,3.0,147.18,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,13.0,1,7.0,3.0,4,3,3,1,15.0,1.0,2.0,7.0,316.97,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,30.0,3,13.0,3.0,2,5,11,0,12.0,7.0,2.0,8.0,257.12,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,4.0,3,19.0,3.0,4,3,2,0,12.0,4.0,5.0,5.0,190.77,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,15.0,3,7.0,3.0,2,5,3,0,17.0,2.0,2.0,8.0,208.92,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
0,2.0,1,24.0,4.0,4,5,3,0,13.0,1.0,2.0,9.0,170.58,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,1.0,1,10.0,4.0,4,5,7,0,14.0,2.0,2.0,3.0,165.31,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,26.0,1,10.0,3.0,5,3,4,1,15.0,2.0,2.0,5.0,204.69,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,19.0,1,17.0,4.0,4,1,5,0,22.0,1.0,2.0,3.0,151.54,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,26.0,1,11.0,2.0,4,1,4,0,14.0,1.0,2.0,5.0,290.55,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,16.0,1,36.0,4.0,4,3,4,0,12.0,2.0,2.0,3.0,170.56,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,4.0,1,9.0,3.0,6,1,4,0,21.0,2.0,2.0,3.0,185.91,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,31.0,1,14.0,3.0,4,5,7,0,15.0,2.0,12.0,11.0,320.66,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0,20.0,1,25.0,3.0,4,3,4,0,15.0,2.0,2.0,9.0,173.1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,16.0,1,35.0,3.0,5,1,2,0,12.0,1.0,2.0,5.0,170.23,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,1.0,3,7.0,4.0,4,4,3,1,17.0,1.0,2.0,5.0,157.02,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,1.0,3,13.0,3.0,6,3,2,0,17.0,1.0,2.0,1.0,148.51,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,12.0,1,9.0,3.0,4,1,3,1,24.0,2.0,2.0,1.0,142.02,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,14.0,3,9.0,4.0,4,3,2,0,15.0,2.0,2.0,13.0,305.41,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1.0,1,30.0,3.0,4,1,3,0,23.0,1.0,2.0,3.0,153.86,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,4.0,1,10.0,3.0,4,1,6,0,16.0,2.0,2.0,5.0,145.97,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,3.0,1,10.0,4.0,5,3,3,0,19.0,1.0,2.0,8.0,244.35000000000002,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,1.0,1,32.0,4.0,5,4,7,0,17.0,2.0,2.0,2.0,150.46,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,1.0,2,9.0,3.0,5,1,3,0,13.0,1.0,2.0,1.0,150.64,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,4.0,3,29.0,4.0,4,5,2,0,12.0,4.0,8.0,9.0,209.12,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
0,31.0,3,36.0,3.0,5,1,5,0,13.0,1.0,2.0,1.0,266.18,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,24.0,1,36.0,3.0,5,3,2,0,15.0,16.0,16.0,8.0,295.46,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,4.0,1,9.0,3.0,4,1,2,0,15.0,2.0,7.0,8.0,150.64,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,31.0,3,35.0,4.0,5,5,6,0,20.0,4.0,14.0,3.0,227.66,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,21.0,1,9.0,4.0,4,1,7,0,14.0,1.0,2.0,5.0,175.7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,20.0,1,9.0,3.0,4,3,8,0,15.0,2.0,2.0,2.0,303.61,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,9.0,1,29.0,3.0,6,3,2,0,16.0,2.0,5.0,4.0,167.3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,28.0,1,6.0,3.0,4,3,9,0,12.0,1.0,2.0,1.0,162.8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,8.0,1,9.0,4.0,5,3,5,0,13.0,4.0,6.0,8.0,152.68,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,6.0,3,17.0,4.0,5,1,4,1,20.0,1.0,2.0,3.0,215.71,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,5.0,1,16.0,3.0,4,4,3,0,26.0,1.0,2.0,9.0,231.48000000000002,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1,1.0,1,22.0,3.0,4,3,9,1,13.0,1.0,8.0,8.0,261.1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,1.0,1,17.0,3.0,6,1,9,0,14.0,1.0,2.0,4.0,159.08,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,4.0,3,14.0,3.0,4,4,2,0,15.0,1.0,2.0,3.0,154.83,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
